ModelID,Max_growth_rate,Min_growth_rate
KG_13,8.74522929173264,8.74522928584168
KG_1,0.341346921370928,0.341339673015593
KG_10,5.28118206110923e-12,0
KG_7,0.0273363573915035,0.0273329369175411
KG_2,1.67700818215896,1.67700328913117
KG_9,4.06449346418571,4.06449132110701
KG_6,2.70239533578497,2.70239450513183
KG_5,0.0593817057582894,0.0593817048683517
KG_8,0.0233329797485136,0.0233329795519437
KG_12,17.3568195997635,17.3568195930976
KG_14,0.0100833680664276,0.0100747865880678
KG_4,3.88225785562394e-12,0
KG_11,18.2450955231496,18.2450360069442
KG_3,0.669500123297668,0.669478761043031
KG_13,11.8699597964192,11.8692255239577
KG_1,0.266793484031345,0.265764355711187
KG_10,NA,0.00248023808830392
KG_7,2.50138122675771,2.50106400753017
KG_2,1.52525144825487,1.52437980375
KG_9,6.34702476804756,6.34648370036225
KG_6,NA,10.3349166710128
KG_5,0.252276112542315,0.252219193888568
KG_8,0.155004613479736,0.154215757137654
KG_12,18.0674111182323,18.0640464662324
KG_14,0.0304970315298427,0.0304733539340224
KG_4,9.36555273574134e-09,0
KG_11,18.9690043237841,18.9689866943232
KG_3,0.649753874137669,0.649710365429184
KG_13,27.8079236174045,27.7895983636951
KG_1,0.193738536520145,0.182727754427311
KG_10,NA,0.00609387119633382
KG_7,0.19922148446379,0.190870151480172
KG_2,1.16755061491523,1.16751261273908
KG_9,17.2345178794758,17.2338414575844
KG_6,8.63118134112287,8.63038384524553
KG_5,10.9741031074552,10.9738788205076
KG_8,1.61858210524346,1.58133781515094
KG_12,21.5725720053409,21.5528443935287
KG_14,0.109374150864966,0.109105985663143
KG_4,0.524217048903433,0.5213870799462
KG_11,19.8809237568433,19.8775549208083
KG_3,0.0544163507800374,0.0508038465950128
KG_13,21.2940906716328,21.2940906553211
KG_1,1.96044371576246,1.96044371473292
KG_10,7.36645041934139,7.36645040860433
KG_7,6.51328098273963,6.51328097302103
KG_2,4.1000141517063,4.10001414930276
KG_9,42.5542689340608,42.5542689310555
KG_6,24.3433858714655,24.3433858647332
KG_5,23.6563256531684,23.6563256353933
KG_8,7.11645955411016,7.11645955317173
KG_12,22.0730385109812,22.0730385045063
KG_14,25.337526651338,25.3375266502335
KG_4,16.2437757796701,16.2437757780492
KG_11,19.2360942077428,19.2360942067164
KG_3,4.08452747369491,4.0845274732494
KG_13,2.05879598593376,2.05676179470471
KG_1,5.08900562876426e-07,0
KG_10,2.90495583410568,2.90350570064878
KG_7,1.6004925539642,1.60042126860327
KG_2,3.20594769344483e-07,0
KG_9,1.38907280203169,1.3882085474664
KG_6,13.759379579545,13.7590856321
KG_5,0.50787793304252,0.507746502410158
KG_8,16.1075801451159,16.1073781689946
KG_12,2.00101387982062,1.99839217758601
KG_14,19.4973589118016,19.4972935727453
KG_4,0.0352039269698887,0.0352022834217067
KG_11,1.16343865130265,1.16330867033844
KG_3,0.00185874261345244,0.00177500585580359
